CustomerID,Recency,Frequency,Monetary,Customer_Segment
17470.0,44,5,1125.07,Regular
14129.0,1,5,1123.86,Regular
15436.0,12,3,1122.53,Regular
13486.0,78,3,1122.41,Regular
17562.0,14,7,1122.38,VIP
16807.0,142,3,1121.59,Regular
16086.0,59,5,1121.39,Regular
15730.0,65,3,1120.88,Regular
17894.0,71,8,1119.81,Regular
14276.0,98,3,1119.74,Regular
13064.0,12,4,1119.49,Regular
12842.0,70,2,1118.99,Regular
15716.0,145,4,1118.81,Regular
17788.0,73,2,1117.9,Regular
13591.0,64,3,1117.13,Regular
14971.0,35,3,1116.57,Regular
16350.0,21,4,1116.47,Regular
12679.0,58,4,1113.02,Regular
17609.0,40,5,1112.22,Regular
16049.0,40,3,1111.79,Regular
14161.0,215,3,1110.52,At Risk (Previous Frequent Buyer)
14817.0,200,2,1110.34,Regular
15069.0,179,1,1109.53,Regular
12399.0,119,4,1108.65,Regular
15933.0,21,3,1107.46,Regular
16833.0,1,4,1106.53,Regular
12857.0,210,2,1106.4,Regular
14410.0,92,9,1105.07,Regular
14948.0,23,6,1101.97,VIP
17047.0,85,3,1100.9,Regular
14744.0,16,7,1099.98,VIP
15978.0,77,1,1098.78,Regular
13104.0,3,6,1098.48,VIP
17966.0,37,5,1098.43,Regular
16225.0,44,5,1096.32,Regular
16533.0,19,3,1095.56,Regular
13652.0,45,3,1095.08,Regular
15745.0,19,4,1094.59,Regular
15608.0,28,4,1093.68,Regular
13521.0,1,3,1093.65,Regular
18189.0,77,2,1090.24,Regular
13853.0,57,1,1090.14,Regular
12534.0,130,1,1089.18,Regular
15763.0,31,2,1086.92,Regular
13467.0,10,2,1083.71,Regular
17041.0,26,3,1081.57,Regular
14561.0,75,3,1080.76,Regular
16200.0,4,2,1080.62,Regular
13726.0,38,2,1079.66,Regular
15197.0,10,3,1079.61,Regular
12354.0,232,1,1079.4,Lost (One-Time Buyer)
13715.0,281,5,1079.34,At Risk (Previous Frequent Buyer)
14352.0,157,4,1078.96,At Risk (Previous Frequent Buyer)
16980.0,255,2,1078.96,Regular
16094.0,11,4,1078.23,Regular
16563.0,53,1,1077.74,Regular
13131.0,23,3,1073.3,Regular
15712.0,9,5,1072.36,Regular
15238.0,29,3,1071.99,Regular
13635.0,67,1,1071.03,Regular
17522.0,1,5,1070.71,Regular
13761.0,50,2,1070.65,Regular
14212.0,89,1,1070.48,Regular
17214.0,60,6,1069.12,Regular
16918.0,49,6,1068.82,Regular
15027.0,30,4,1066.15,Regular
17277.0,227,2,1065.35,Regular
14488.0,67,1,1064.28,Regular
17287.0,26,7,1064.11,VIP
12951.0,8,6,1064.07,VIP
15801.0,46,3,1063.95,Regular
12936.0,17,4,1063.9,Regular
12815.0,147,2,1063.46,Regular
14411.0,310,1,1063.0,Lost (One-Time Buyer)
16214.0,170,3,1062.75,At Risk (Previous Frequent Buyer)
15996.0,88,6,1060.68,Regular
15706.0,63,4,1060.56,Regular
17727.0,15,1,1060.25,New Customer
18130.0,15,3,1059.39,Regular
14465.0,246,3,1058.62,At Risk (Previous Frequent Buyer)
13455.0,24,2,1058.34,Regular
14419.0,10,6,1058.06,VIP
15407.0,33,4,1056.44,Regular
14514.0,61,3,1055.35,Regular
15977.0,17,2,1054.73,Regular
16728.0,46,4,1054.67,Regular
12716.0,3,2,1053.49,Regular
14583.0,5,5,1052.55,Regular
16416.0,26,3,1051.4,Regular
12849.0,31,2,1050.89,Regular
14224.0,110,4,1050.12,Regular
15329.0,39,3,1049.7,Regular
14078.0,101,6,1049.37,Regular
15464.0,338,1,1048.85,Lost (One-Time Buyer)
15839.0,33,3,1048.49,Regular
15777.0,241,4,1047.11,At Risk (Previous Frequent Buyer)
16520.0,186,3,1046.57,At Risk (Previous Frequent Buyer)
14293.0,3,4,1046.56,Regular
17042.0,2,5,1044.38,Regular
15192.0,119,3,1044.32,Regular
14389.0,65,2,1043.46,Regular
15073.0,9,3,1043.41,Regular
12497.0,81,1,1043.1,Regular
14584.0,169,4,1042.26,At Risk (Previous Frequent Buyer)
13719.0,15,5,1041.68,Regular
18221.0,22,5,1041.61,Regular
15434.0,8,5,1041.48,Regular
14446.0,0,4,1039.58,Regular
16320.0,172,2,1038.46,Regular
16175.0,94,4,1037.59,Regular
12691.0,28,6,1035.8,VIP
16260.0,50,1,1035.45,Regular
13639.0,74,1,1033.34,Regular
17724.0,71,3,1033.0,Regular
12599.0,29,7,1032.58,VIP
12724.0,5,4,1031.41,Regular
17405.0,1,3,1031.41,Regular
13235.0,212,1,1031.07,Lost (One-Time Buyer)
12717.0,151,2,1030.98,Regular
13253.0,156,2,1030.4,Regular
17033.0,86,3,1030.14,Regular
15333.0,208,1,1028.56,Lost (One-Time Buyer)
16682.0,4,5,1028.0,Regular
15104.0,196,2,1027.44,Regular
13956.0,5,5,1026.42,Regular
14904.0,2,2,1025.44,Regular
16160.0,65,2,1025.44,Regular
15658.0,190,5,1024.1,At Risk (Previous Frequent Buyer)
17096.0,15,4,1022.13,Regular
14346.0,120,2,1021.58,Regular
13165.0,46,2,1021.48,Regular
12572.0,8,2,1020.42,Regular
13376.0,99,3,1019.76,Regular
18142.0,157,2,1019.52,Regular
12828.0,2,6,1018.71,VIP
14083.0,4,9,1018.43,VIP
12514.0,267,1,1017.68,Lost (One-Time Buyer)
13728.0,36,6,1016.14,Regular
13867.0,31,3,1015.29,Regular
12642.0,25,3,1013.26,Regular
12739.0,78,2,1013.04,Regular
17197.0,29,1,1013.01,New Customer
14195.0,201,2,1012.0,Regular
14775.0,58,3,1011.9,Regular
16229.0,87,2,1010.6,Regular
13032.0,52,2,1010.18,Regular
16572.0,127,3,1009.6,Regular
16174.0,126,3,1009.55,Regular
17951.0,39,3,1008.54,Regular
17646.0,219,3,1008.39,At Risk (Previous Frequent Buyer)
14631.0,50,3,1006.98,Regular
13429.0,10,4,1006.8,Regular
17126.0,152,5,1004.75,At Risk (Previous Frequent Buyer)
14214.0,30,5,1004.38,Regular
13410.0,24,5,1003.06,Regular
12446.0,57,1,1002.31,Regular
12545.0,75,2,1000.39,Regular
15508.0,189,6,1000.27,At Risk (Previous Frequent Buyer)
18143.0,116,2,1000.16,Regular
12722.0,85,4,997.63,Regular
14540.0,9,3,996.26,Regular
15110.0,23,4,996.1,Regular
17594.0,85,2,993.18,Regular
16009.0,22,4,992.71,Regular
13363.0,17,2,992.5,Regular
14223.0,92,3,991.13,Regular
16232.0,43,4,990.88,Regular
17324.0,17,4,990.23,Regular
15062.0,71,4,987.86,Regular
18237.0,2,5,987.1,Regular
16376.0,8,2,987.01,Regular
13117.0,21,8,984.91,Regular
17144.0,1,2,984.57,Regular
12510.0,142,2,982.57,Regular
15133.0,127,3,982.42,Regular
14138.0,1,2,982.38,Regular
15071.0,93,2,982.07,Regular
16188.0,44,4,981.86,Regular
16907.0,29,5,981.65,Regular
16085.0,23,5,981.51,Regular
12541.0,29,3,981.18,Regular
18170.0,33,3,980.31,Regular
13509.0,8,7,979.72,Regular
15506.0,22,3,979.26,Regular
13350.0,16,2,979.12,Regular
15132.0,18,5,977.93,Regular
14920.0,212,2,977.77,Regular
15860.0,40,8,977.21,Regular
13026.0,1,5,975.36,Regular
14522.0,24,4,974.54,Regular
15449.0,26,3,974.52,Regular
12994.0,4,3,974.42,Regular
15747.0,12,3,974.04,Regular
18194.0,82,1,973.84,Regular
16419.0,112,6,972.23,Regular
13155.0,33,4,971.76,Regular
17100.0,18,2,971.74,Regular
17618.0,5,3,971.58,Regular
14256.0,260,2,969.06,Regular
15907.0,3,3,967.45,Regular
15793.0,14,3,965.61,Regular
12550.0,79,1,964.83,Regular
13138.0,22,6,962.39,Regular
14006.0,115,3,962.19,Regular
15156.0,1,3,961.49,Regular
14629.0,4,2,959.01,Regular
18192.0,71,1,957.97,Regular
13823.0,18,2,957.66,Regular
12697.0,28,3,957.59,Regular
15948.0,8,2,955.24,Regular
17244.0,53,1,954.9,Regular
17097.0,2,8,954.42,Regular
15835.0,44,4,954.09,Regular
16934.0,54,2,950.93,Regular
15421.0,58,4,950.36,Regular
16511.0,21,3,950.26,Regular
13636.0,36,5,949.12,Regular
12822.0,70,2,948.88,Regular
17044.0,25,1,948.48,New Customer
13748.0,95,5,948.25,Regular
15787.0,26,3,948.05,Regular
12458.0,71,2,947.4,Regular
15707.0,35,4,945.58,Regular
17289.0,31,3,944.41,Regular
13261.0,268,2,944.1,Regular
12820.0,3,4,942.34,Regular
14075.0,4,3,942.26,Regular
15576.0,37,1,940.67,Regular
15289.0,29,3,939.78,Regular
17527.0,53,4,939.37,Regular
17227.0,18,6,939.32,Regular
16584.0,80,2,936.08,Regular
14140.0,3,2,935.05,Regular
16027.0,91,6,934.62,Regular
14081.0,302,2,934.52,Regular
12924.0,88,4,933.7,Regular
16657.0,9,4,933.62,Regular
13655.0,114,2,932.97,Regular
14532.0,236,4,932.85,At Risk (Previous Frequent Buyer)
18133.0,212,1,931.5,Lost (One-Time Buyer)
17552.0,60,4,930.41,Regular
14475.0,71,3,925.85,Regular
14231.0,183,3,925.71,At Risk (Previous Frequent Buyer)
17048.0,117,3,925.35,Regular
15312.0,75,4,924.85,Regular
13805.0,52,2,924.6,Regular
15654.0,9,2,922.53,Regular
13122.0,94,2,922.39,Regular
16551.0,95,3,922.12,Regular
13934.0,263,1,922.1,Lost (One-Time Buyer)
13035.0,73,2,921.88,Regular
17323.0,15,7,921.07,Regular
13984.0,26,5,920.51,Regular
17018.0,40,2,920.1,Regular
12652.0,331,1,919.98,Lost (One-Time Buyer)
13075.0,129,1,919.61,Regular
13549.0,25,7,918.2,Regular
15253.0,16,5,918.2,Regular
14015.0,52,1,917.34,Regular
14712.0,29,3,917.07,Regular
17236.0,12,6,916.13,Regular
14141.0,2,4,915.13,Regular
16216.0,267,1,914.93,Lost (One-Time Buyer)
16809.0,23,5,914.69,Regular
15587.0,50,4,913.68,Regular
12940.0,54,2,913.54,Regular
15364.0,95,2,913.19,Regular
14359.0,19,3,912.18,Regular
13782.0,12,6,912.0,Regular
13192.0,95,2,911.94,Regular
14289.0,8,6,911.26,Regular
18096.0,11,3,911.15,Regular
13689.0,63,1,910.0,Regular
15511.0,11,5,909.23,Regular
13038.0,80,3,908.46,Regular
14449.0,18,4,907.1,Regular
15480.0,116,1,905.5,Regular
15022.0,11,4,905.04,Regular
15807.0,50,3,903.9,Regular
17566.0,8,2,901.21,Regular
16716.0,266,2,901.2,Regular
17848.0,81,9,901.2,Regular
14625.0,196,2,899.63,Regular
17886.0,31,3,899.61,Regular
13662.0,85,3,897.76,Regular
17537.0,29,2,897.62,Regular
16361.0,9,4,896.66,Regular
15079.0,212,4,895.61,At Risk (Previous Frequent Buyer)
15865.0,40,3,895.13,Regular
15211.0,60,2,894.41,Regular
15066.0,53,1,893.59,Regular
12772.0,59,1,892.47,Regular
13515.0,72,4,891.12,Regular
15255.0,66,1,890.85,Regular
14240.0,30,2,890.34,Regular
17027.0,78,6,890.29,Regular
14344.0,127,8,889.93,Regular
17007.0,50,6,889.93,Regular
14623.0,32,5,889.25,Regular
17829.0,298,1,889.24,Lost (One-Time Buyer)
16347.0,11,2,887.65,Regular
16900.0,16,3,887.11,Regular
15822.0,3,2,885.47,Regular
17704.0,168,2,885.19,Regular
17109.0,29,6,885.04,Regular
15799.0,75,3,884.14,Regular
14597.0,11,2,883.15,Regular
18236.0,29,6,882.24,Regular
13037.0,138,3,881.07,Regular
15076.0,172,1,880.85,Regular
15653.0,92,2,877.44,Regular
14770.0,232,2,876.42,Regular
15100.0,333,3,876.0,At Risk (Previous Frequent Buyer)
13566.0,40,2,874.71,Regular
16513.0,4,4,874.59,Regular
13294.0,189,2,873.74,Regular
12847.0,22,1,871.54,New Customer
15208.0,1,5,870.12,Regular
13200.0,19,4,870.09,Regular
13979.0,73,1,869.87,Regular
12694.0,70,2,869.67,Regular
13203.0,9,4,869.46,Regular
17649.0,138,1,868.49,Regular
14912.0,16,2,867.85,Regular
14715.0,24,4,867.38,Regular
16235.0,40,5,867.31,Regular
16121.0,57,2,867.11,Regular
14332.0,22,3,866.31,Regular
16567.0,194,2,865.6,Regular
13846.0,24,3,865.06,Regular
16221.0,36,3,864.86,Regular
12680.0,0,4,862.81,Regular
16266.0,73,7,861.89,Regular
12794.0,53,2,860.41,Regular
13339.0,200,1,860.12,Lost (One-Time Buyer)
14577.0,12,4,859.71,Regular
17064.0,58,3,859.35,Regular
14553.0,19,5,859.27,Regular
16163.0,232,2,856.6,Regular
13991.0,12,6,855.97,Regular
12693.0,127,4,855.91,Regular
16037.0,269,3,855.02,At Risk (Previous Frequent Buyer)
12878.0,236,2,854.99,Regular
17560.0,94,5,854.95,Regular
16877.0,12,6,853.72,Regular
14193.0,67,2,853.39,Regular
12379.0,81,2,852.24,Regular
16070.0,22,2,852.15,Regular
16020.0,16,3,851.01,Regular
12713.0,0,1,848.55,New Customer
14657.0,17,4,848.22,Regular
13221.0,240,2,847.41,Regular
16924.0,21,3,846.75,Regular
16222.0,318,1,846.72,Lost (One-Time Buyer)
15965.0,17,4,845.64,Regular
14803.0,162,3,845.55,At Risk (Previous Frequent Buyer)
17624.0,14,2,843.48,Regular
15164.0,68,3,843.05,Regular
17929.0,11,4,843.0,Regular
13929.0,169,2,842.65,Regular
16108.0,84,1,842.5,Regular
16560.0,26,2,841.41,Regular
14862.0,25,2,841.2,Regular
17076.0,36,3,841.08,Regular
13940.0,17,4,839.14,Regular
17115.0,8,3,837.5,Regular
16554.0,42,3,837.1,Regular
15832.0,254,1,836.79,Lost (One-Time Buyer)
12728.0,71,4,836.33,Regular
16747.0,37,2,836.06,Regular
17169.0,57,2,835.78,Regular
17759.0,17,3,834.99,Regular
13835.0,25,4,834.57,Regular
17075.0,17,4,834.12,Regular
16644.0,177,2,833.78,Regular
15862.0,8,4,832.88,Regular
14644.0,67,2,830.76,Regular
13681.0,17,4,827.83,Regular
12461.0,94,2,826.88,Regular
12781.0,63,2,826.74,Regular
16494.0,296,1,826.53,Lost (One-Time Buyer)
17921.0,64,4,826.52,Regular
15525.0,2,3,825.92,Regular
12427.0,21,3,825.8,Regular
16869.0,22,4,825.42,Regular
16284.0,31,2,823.97,Regular
16164.0,17,3,822.48,Regular
12778.0,19,6,822.23,Regular
13893.0,297,1,821.1,Lost (One-Time Buyer)
13220.0,78,4,819.29,Regular
17764.0,50,2,818.82,Regular
16092.0,114,3,817.86,Regular
16943.0,211,3,816.73,At Risk (Previous Frequent Buyer)
15649.0,336,2,816.0,Regular
15399.0,1,3,815.77,Regular
14499.0,26,3,815.32,Regular
13280.0,122,3,814.86,Regular
16460.0,28,3,814.72,Regular
13811.0,183,3,814.5,At Risk (Previous Frequent Buyer)
18064.0,133,2,814.0,Regular
16600.0,4,6,813.52,Regular
16621.0,51,4,813.48,Regular
14421.0,57,2,813.11,Regular
15644.0,166,4,813.0,At Risk (Previous Frequent Buyer)
17980.0,165,3,811.45,At Risk (Previous Frequent Buyer)
16276.0,176,1,810.6,Regular
16624.0,80,2,810.57,Regular
13637.0,52,3,810.5,Regular
16891.0,1,5,809.7,Regular
17114.0,5,8,808.62,Regular
15533.0,19,3,807.57,Regular
12421.0,15,4,807.04,Regular
15952.0,33,4,806.57,Regular
13707.0,267,2,806.41,Regular
12434.0,84,2,806.14,Regular
16367.0,37,2,804.49,Regular
18248.0,122,2,804.02,Regular
12422.0,95,3,803.56,Regular
15831.0,58,3,801.76,Regular
18265.0,72,2,801.51,Regular
16806.0,103,4,801.49,Regular
15561.0,11,4,800.59,Regular
17905.0,71,4,800.24,Regular
13720.0,116,4,799.9,Regular
13030.0,11,2,799.48,Regular
17703.0,35,3,798.74,Regular
16438.0,5,5,798.35,Regular
13389.0,11,3,797.96,Regular
12701.0,79,2,797.71,Regular
17180.0,56,4,796.03,Regular
13336.0,77,1,795.12,Regular
15990.0,44,2,792.11,Regular
13167.0,18,4,791.33,Regular
14976.0,57,7,790.86,Regular
13016.0,73,3,789.89,Regular
16759.0,7,3,789.79,Regular
13329.0,31,2,789.0,Regular
14557.0,85,1,788.38,Regular
13212.0,19,3,788.08,Regular
13323.0,3,5,787.85,Regular
13884.0,7,5,787.6,Regular
16546.0,290,2,787.15,Regular
13109.0,59,2,786.54,Regular
12628.0,4,3,786.46,Regular
15806.0,46,3,784.58,Regular
15743.0,16,4,784.46,Regular
18136.0,63,3,784.33,Regular
17387.0,19,2,784.11,Regular
16054.0,145,1,783.9,Regular
17006.0,4,4,781.78,Regular
17341.0,156,3,781.36,At Risk (Previous Frequent Buyer)
15679.0,24,4,781.28,Regular
13583.0,155,1,781.03,Regular
16725.0,302,7,781.02,At Risk (Previous Frequent Buyer)
15239.0,10,2,780.59,Regular
17797.0,22,3,780.43,Regular
18228.0,56,2,779.9,Regular
12735.0,315,2,779.57,Regular
17411.0,12,3,778.94,Regular
13375.0,88,1,778.65,Regular
14815.0,36,2,778.5,Regular
17414.0,43,2,778.0,Regular
16505.0,31,1,777.6,Regular
13563.0,84,2,777.53,Regular
12425.0,78,1,777.2,Regular
15353.0,254,2,777.02,Regular
15618.0,32,4,776.85,Regular
13314.0,1,3,775.94,Regular
13341.0,260,1,775.85,Lost (One-Time Buyer)
14234.0,22,4,775.46,Regular
16825.0,38,2,775.18,Regular
15414.0,9,3,774.9,Regular
16043.0,37,4,773.99,Regular
15075.0,77,1,773.03,Regular
12965.0,89,1,771.91,Regular
17409.0,184,2,771.85,Regular
14662.0,28,4,771.17,Regular
16770.0,57,5,770.1,Regular
14412.0,42,2,770.03,Regular
16480.0,75,1,769.29,Regular
13356.0,80,1,768.24,Regular
17516.0,15,5,768.08,Regular
14550.0,10,2,765.62,Regular
14672.0,234,2,765.55,Regular
17695.0,131,2,765.34,Regular
14885.0,131,1,765.32,Regular
17268.0,107,4,763.64,Regular
17466.0,10,2,763.28,Regular
16470.0,51,4,762.39,Regular
15599.0,26,2,761.74,Regular
14883.0,18,6,761.59,Regular
16205.0,30,4,761.38,Regular
17425.0,19,2,759.17,Regular
16036.0,87,2,758.92,Regular
15568.0,2,3,758.29,Regular
12413.0,66,3,758.1,Regular
17979.0,35,4,757.71,Regular
17461.0,22,3,757.46,Regular
15223.0,225,2,755.75,Regular
13370.0,371,1,754.87,Lost (One-Time Buyer)
18104.0,37,1,754.64,Regular
13730.0,135,2,752.6,Regular
16256.0,266,1,752.43,Lost (One-Time Buyer)
12908.0,176,2,750.0,Regular
17146.0,105,3,749.78,Regular
14923.0,50,1,749.1,Regular
15074.0,105,1,748.87,Regular
15656.0,45,4,748.5,Regular
16859.0,144,2,747.81,Regular
13623.0,30,5,747.78,Regular
14201.0,60,7,747.44,Regular
16261.0,17,4,746.83,Regular
14050.0,31,2,746.36,Regular
17034.0,16,3,745.52,Regular
13950.0,11,4,745.06,Regular
14790.0,16,4,745.06,Regular
13236.0,24,2,744.85,Regular
13354.0,71,1,743.53,Regular
16730.0,52,3,743.11,Regular
12374.0,25,1,742.93,New Customer
12465.0,17,2,742.19,Regular
13753.0,287,1,741.26,Lost (One-Time Buyer)
13900.0,183,3,740.95,At Risk (Previous Frequent Buyer)
17692.0,127,4,740.94,Regular
17974.0,24,3,740.79,Regular
15252.0,36,2,740.78,Regular
12603.0,21,1,739.2,New Customer
14756.0,15,1,738.96,New Customer
12976.0,211,1,738.6,Lost (One-Time Buyer)
15045.0,151,2,735.66,Regular
15215.0,46,3,734.94,Regular
18156.0,12,2,734.94,Regular
16362.0,32,5,734.77,Regular
16146.0,157,3,734.13,At Risk (Previous Frequent Buyer)
17812.0,12,4,732.16,Regular
13575.0,23,5,732.07,Regular
13736.0,5,2,731.9,Regular
16099.0,50,3,731.9,Regular
16491.0,46,1,731.5,Regular
14778.0,127,2,730.86,Regular
18035.0,35,3,730.4,Regular
12468.0,187,2,729.54,Regular
13077.0,1,4,729.27,Regular
17666.0,3,2,728.16,Regular
17888.0,21,8,726.05,Regular
14869.0,8,2,725.7,Regular
14055.0,106,1,725.64,Regular
16140.0,65,2,725.18,Regular
15584.0,23,4,725.11,Regular
12723.0,3,5,725.07,Regular
15636.0,89,2,724.76,Regular
12475.0,53,1,723.38,Regular
17521.0,29,3,723.21,Regular
15272.0,57,2,721.94,Regular
18062.0,173,3,720.52,At Risk (Previous Frequent Buyer)
16023.0,46,3,719.81,Regular
14179.0,40,2,719.78,Regular
14725.0,24,1,718.08,New Customer
17884.0,3,4,717.45,Regular
15274.0,4,2,716.57,Regular
12535.0,91,2,716.35,Regular
15400.0,92,5,716.2,Regular
17029.0,110,2,716.0,Regular
15330.0,32,2,714.96,Regular
15757.0,65,2,714.42,Regular
12616.0,95,2,713.3,Regular
13169.0,63,2,712.88,Regular
13147.0,10,4,712.8,Regular
17761.0,32,1,712.78,Regular
13416.0,43,2,712.5,Regular
13587.0,63,1,712.4,Regular
17642.0,119,2,712.29,Regular
15855.0,136,5,712.24,Regular
13705.0,7,3,711.86,Regular
17179.0,178,3,711.79,At Risk (Previous Frequent Buyer)
13249.0,92,3,711.41,Regular
17472.0,191,3,710.29,At Risk (Previous Frequent Buyer)
14867.0,185,3,710.28,At Risk (Previous Frequent Buyer)
14127.0,122,3,709.71,Regular
16136.0,59,3,709.38,Regular
15951.0,8,2,708.22,Regular
16449.0,197,2,707.69,Regular
12453.0,134,1,707.09,Regular
16364.0,11,2,707.04,Regular
16309.0,106,2,706.57,Regular
14880.0,77,3,706.19,Regular
14126.0,7,3,706.13,Regular
15038.0,58,6,705.49,Regular
16015.0,3,3,705.39,Regular
16882.0,66,3,705.12,Regular
17934.0,51,2,704.25,Regular
12612.0,74,1,704.04,Regular
12883.0,24,4,703.47,Regular
18082.0,25,1,703.37,New Customer
15103.0,31,2,703.36,Regular
15574.0,177,4,702.25,At Risk (Previous Frequent Buyer)
16997.0,288,3,702.0,At Risk (Previous Frequent Buyer)
14198.0,18,4,701.4,Regular
14356.0,79,2,701.23,Regular
17321.0,8,2,700.86,Regular
13238.0,17,4,700.73,Regular
17734.0,53,3,700.63,Regular
15800.0,107,2,699.08,Regular
13258.0,11,3,698.58,Regular
17423.0,46,2,698.41,Regular
17796.0,40,4,697.9,Regular
15053.0,4,3,697.79,Regular
14829.0,29,4,697.55,Regular
13596.0,5,2,697.04,Regular
15700.0,172,2,696.68,Regular
17397.0,22,2,696.41,Regular
14009.0,198,2,695.61,Regular
14959.0,64,4,695.42,Regular
15304.0,60,8,694.4,Regular
12925.0,4,2,694.05,Regular
14643.0,170,2,693.81,Regular
12410.0,308,2,693.33,Regular
13601.0,45,2,693.32,Regular
14111.0,14,4,692.85,Regular
17198.0,23,3,692.22,Regular
17733.0,38,2,692.19,Regular
13838.0,5,4,691.73,Regular
16212.0,19,2,690.34,Regular
18085.0,330,2,689.95,Regular
13023.0,64,2,689.9,Regular
15181.0,66,3,689.48,Regular
18196.0,95,2,689.13,Regular
17502.0,9,4,689.1,Regular
13799.0,116,2,688.86,Regular
16642.0,4,2,688.33,Regular
12658.0,18,1,686.05,New Customer
16122.0,73,4,684.42,Regular
16495.0,3,3,684.41,Regular
15669.0,40,4,684.34,Regular
12942.0,131,3,683.9,Regular
17874.0,185,6,683.46,At Risk (Previous Frequent Buyer)
14222.0,177,1,683.17,Regular
12838.0,33,2,683.13,Regular
15582.0,24,3,682.91,Regular
13548.0,96,2,682.41,Regular
18135.0,29,5,681.91,Regular
12478.0,3,1,680.99,New Customer
13524.0,40,5,680.18,Regular
16872.0,77,3,680.02,Regular
15322.0,85,1,679.68,Regular
13430.0,18,2,679.45,Regular
14788.0,7,2,679.44,Regular
17994.0,121,4,678.49,Regular
13925.0,92,4,678.25,Regular
13607.0,40,1,678.01,Regular
13388.0,131,2,677.1,Regular
13040.0,8,2,676.99,Regular
16377.0,267,1,676.2,Lost (One-Time Buyer)
15626.0,74,2,675.8,Regular
17462.0,60,2,675.69,Regular
13325.0,81,1,675.3,Regular
16418.0,44,3,675.27,Regular
13355.0,122,1,674.7,Regular
13464.0,58,1,674.68,Regular
17749.0,178,2,674.52,Regular
13951.0,176,3,674.45,At Risk (Previous Frequent Buyer)
14504.0,47,4,673.26,Regular
18121.0,149,2,673.1,Regular
14628.0,91,2,671.96,Regular
17883.0,3,4,671.77,Regular
12638.0,33,1,671.69,Regular
17299.0,11,4,669.11,Regular
12418.0,112,1,668.58,Regular
14342.0,21,4,668.56,Regular
13741.0,71,3,668.43,Regular
16383.0,74,2,668.36,Regular
15031.0,4,4,668.14,Regular
18022.0,35,1,668.11,Regular
16268.0,71,2,667.65,Regular
15969.0,2,3,666.1,Regular
17777.0,24,3,665.86,Regular
17105.0,159,2,665.78,Regular
16056.0,45,1,664.85,Regular
13963.0,308,4,664.54,At Risk (Previous Frequent Buyer)
16208.0,44,2,664.26,Regular
15643.0,191,3,664.0,At Risk (Previous Frequent Buyer)
14720.0,5,3,663.81,Regular
13240.0,96,4,663.65,Regular
16573.0,84,2,663.61,Regular
14451.0,60,2,662.59,Regular
16014.0,37,3,662.38,Regular
18218.0,211,2,662.08,Regular
16774.0,67,4,661.52,Regular
13028.0,22,2,661.32,Regular
14603.0,274,1,660.0,Lost (One-Time Buyer)
15492.0,28,2,659.46,Regular
13518.0,85,1,659.44,Regular
13759.0,33,2,659.41,Regular
16357.0,33,3,658.88,Regular
14150.0,35,2,658.64,Regular
17779.0,21,3,658.57,Regular
16696.0,135,4,657.9,Regular
12577.0,35,3,657.8,Regular
14818.0,73,3,657.8,Regular
15648.0,204,2,657.35,Regular
17459.0,43,2,657.3,Regular
15677.0,49,1,657.23,Regular
16157.0,15,3,656.69,Regular
13049.0,64,2,656.68,Regular
16708.0,45,1,656.63,Regular
16127.0,39,1,656.25,Regular
14894.0,85,1,655.75,Regular
16444.0,46,4,654.67,Regular
14651.0,67,2,654.6,Regular
17398.0,114,3,653.38,Regular
18151.0,134,2,653.35,Regular
13496.0,10,2,653.33,Regular
15205.0,85,2,653.24,Regular
14044.0,26,4,652.82,Regular
14548.0,150,2,652.8,Regular
17523.0,11,4,652.74,Regular
14034.0,22,3,651.82,Regular
16734.0,52,3,650.51,Regular
15571.0,11,4,650.43,Regular
16469.0,23,4,650.43,Regular
16969.0,39,3,650.41,Regular
17373.0,40,4,646.92,Regular
12589.0,28,2,646.68,Regular
15651.0,36,3,646.3,Regular
17545.0,43,3,645.96,Regular
14855.0,119,2,645.65,Regular
12719.0,5,2,644.95,Regular
17312.0,138,3,644.3,Regular
16431.0,213,3,642.81,At Risk (Previous Frequent Buyer)
14020.0,16,2,642.8,Regular
13034.0,54,2,642.77,Regular
15384.0,169,2,642.41,Regular
17046.0,157,1,642.02,Regular
15297.0,10,3,641.94,Regular
12365.0,291,2,641.38,Regular
12624.0,106,2,641.13,Regular
13417.0,4,2,640.83,Regular
13318.0,1,3,640.76,Regular
12631.0,57,1,640.5,Regular
14301.0,117,1,640.14,Regular
15919.0,19,2,639.89,Regular
17515.0,31,4,639.02,Regular
18160.0,57,2,638.06,Regular
14754.0,44,2,638.05,Regular
14664.0,19,2,637.89,Regular
14128.0,60,2,637.5,Regular
14481.0,164,2,636.51,Regular
15829.0,99,2,636.14,Regular
15773.0,5,1,635.68,New Customer
14000.0,211,1,635.66,Lost (One-Time Buyer)
16139.0,18,3,635.41,Regular
17985.0,22,1,634.95,New Customer
13892.0,26,4,632.97,Regular
14220.0,247,2,632.4,Regular
16306.0,213,6,632.27,At Risk (Previous Frequent Buyer)
18183.0,227,2,632.07,Regular
13822.0,5,2,632.0,Regular
14021.0,155,3,631.9,At Risk (Previous Frequent Buyer)
15244.0,65,2,631.57,Regular
13539.0,85,3,631.34,Regular
17990.0,236,3,630.84,At Risk (Previous Frequent Buyer)
13046.0,30,2,629.31,Regular
13525.0,14,2,628.78,Regular
14687.0,106,1,628.38,Regular
